event_number;event;event_date_time_utc;event_date_time_mez;transaction_id;transaction_explorer_url;transaction_explorer_url_link;transaction_fee_btc;address_index;address_type;address;address_value_btc;address_owner;address_explorer_url;address_explorer_url_link;blockheight;blockhash;exchange_name;exchange_type;wallet_account_number;wallet_account_name;derivation_path;wallet_account_extended_public_key_1;master_fingerprint_1;wallet_account_extended_public_key_2;master_fingerprint_2;exchange_rate_btc_euro;exchange_fee_btc;exchange_fee_euro;amount_btc;amount_euro;description_owner;description_authority;document_1;document_2;document_3;document_4;document_5;document_6;document_7;document_8;document_9;document_10;document_11;document_12
;transaction;2026-05-18T13:28:11+00:00;2026-05-18 15:28:11;4d9887ac983f0487176ed76a5e2d8780bd7b89554f2b813f66b48f0093cacc40;https://mempool.space/tx/4d9887ac983f0487176ed76a5e2d8780bd7b89554f2b813f66b48f0093cacc40;;0,00001287;0;input;bc1pdwu79dady576y3fupmm82m3g7p2p9f6hgyeqy0tdg7ztxg7xrayqlkl8j9;9,00516760;;https://mempool.space/address/bc1pdwu79dady576y3fupmm82m3g7p2p9f6hgyeqy0tdg7ztxg7xrayqlkl8j9;;949947;0000000000000000000007afc890c6f22dcccbccbe8ca67e220d4600fae8df91;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;transaction;2026-05-18T13:28:11+00:00;2026-05-18 15:28:11;4d9887ac983f0487176ed76a5e2d8780bd7b89554f2b813f66b48f0093cacc40;https://mempool.space/tx/4d9887ac983f0487176ed76a5e2d8780bd7b89554f2b813f66b48f0093cacc40;;0,00001287;0;output;bc1q935zllgczhqrcpx8eyjg0yy4ectel4fywdw4mw;0,11657813;;https://mempool.space/address/bc1q935zllgczhqrcpx8eyjg0yy4ectel4fywdw4mw;;949947;0000000000000000000007afc890c6f22dcccbccbe8ca67e220d4600fae8df91;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;transaction;2026-05-18T13:28:11+00:00;2026-05-18 15:28:11;4d9887ac983f0487176ed76a5e2d8780bd7b89554f2b813f66b48f0093cacc40;https://mempool.space/tx/4d9887ac983f0487176ed76a5e2d8780bd7b89554f2b813f66b48f0093cacc40;;0,00001287;1;output;bc1qqz0hmx0s3sq5vkv8mgmpku6x67f2muhfv6jyag;0,12135349;;https://mempool.space/address/bc1qqz0hmx0s3sq5vkv8mgmpku6x67f2muhfv6jyag;;949947;0000000000000000000007afc890c6f22dcccbccbe8ca67e220d4600fae8df91;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;transaction;2026-05-18T13:28:11+00:00;2026-05-18 15:28:11;4d9887ac983f0487176ed76a5e2d8780bd7b89554f2b813f66b48f0093cacc40;https://mempool.space/tx/4d9887ac983f0487176ed76a5e2d8780bd7b89554f2b813f66b48f0093cacc40;;0,00001287;2;output;bc1qu6vhw07gmp882mhwms2yvsq3gdkrneapscmcen;0,09999571;;https://mempool.space/address/bc1qu6vhw07gmp882mhwms2yvsq3gdkrneapscmcen;;949947;0000000000000000000007afc890c6f22dcccbccbe8ca67e220d4600fae8df91;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;transaction;2026-05-18T13:28:11+00:00;2026-05-18 15:28:11;4d9887ac983f0487176ed76a5e2d8780bd7b89554f2b813f66b48f0093cacc40;https://mempool.space/tx/4d9887ac983f0487176ed76a5e2d8780bd7b89554f2b813f66b48f0093cacc40;;0,00001287;3;output;bc1pdwu79dady576y3fupmm82m3g7p2p9f6hgyeqy0tdg7ztxg7xrayqlkl8j9;8,66722740;;https://mempool.space/address/bc1pdwu79dady576y3fupmm82m3g7p2p9f6hgyeqy0tdg7ztxg7xrayqlkl8j9;;949947;0000000000000000000007afc890c6f22dcccbccbe8ca67e220d4600fae8df91;;;;;;;;;;;;;;;;;;;;;;;;;;;;
